director_name,budget,genres,actor_1_name,movie_title,plot_keywords,content_rating,genre_adjusted
Jon Turteltaub,100000000.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Mystery']",Nicolas Cage,National Treasure ,"['declaration of independence', 'secret society', 'treasure', 'treasure hunt', 'treasure hunter']",PG,Family
James Cameron,200000000.0,"['Drama', 'Romance']",Leonardo DiCaprio,Titanic ,"['artist', 'love', 'ship', 'titanic', 'wet']",PG-13,Drama
David Carson,35000000.0,"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller']",LeVar Burton,Star Trek: Generations ,"['23rd century', 'bare chested male bondage', 'enterprise the starship', 'rescue', 'sacrifice']",PG,Sci-Fi
Olivier Dahan,30000000.0,"['Biography', 'Drama', 'Romance']",Paz Vega,Grace of Monaco ,"['1960s', 'grace kelly', 'hollywood star', 'monaco', 'prince']",,Biography
Chris Columbus,40000000.0,"['Drama', 'Musical', 'Romance']",Rosario Dawson,Rent ,"['aids', 'hiv positive', 'lawyer', 'new york city', 'roommate']",PG-13,Musical
Robert Schwentke,39000000.0,"['Drama', 'Fantasy', 'Romance', 'Sci-Fi']",Arliss Howard,The Time Traveler's Wife ,"['jumping on a bed', 'kissing while having sex', 'librarian', 'male objectification', 'pregnant woman in bathtub']",PG-13,Sci-Fi
Jee-woon Kim,45000000.0,"['Action', 'Crime', 'Thriller']",Zach Gilford,The Last Stand ,"['deputy', 'escape', 'fbi', 'modern western', 'sheriff']",R,Action-Comedy
Kerry Conran,70000000.0,"['Action', 'Adventure', 'Mystery', 'Sci-Fi', 'Thriller']",Angelina Jolie Pitt,Sky Captain and the World of Tomorrow ,"['captain', 'pilot', 'reporter', 'robot', 'scientist']",PG,Sci-Fi
Mic Rodgers,24000000.0,"['Action', 'Sci-Fi']",Michael Jai White,Universal Soldier: The Return ,"['combat', 'computer', 'general', 'military', 'reporter']",R,Sci-Fi
John Lasseter,30000000.0,"['Adventure', 'Animation', 'Comedy', 'Family', 'Fantasy']",Tom Hanks,Toy Story ,"['claw crane', 'cowboy', 'jealousy', 'rivalry', 'toy']",G,Animation
David Fincher,65000000.0,"['Crime', 'Drama', 'History', 'Mystery', 'Thriller']",Robert Downey Jr.,Zodiac ,"['cartoonist', 'reporter', 'serial killer', 'zodiac', 'zodiac killer']",R,History
Martin Brest,90000000.0,"['Drama', 'Fantasy', 'Romance']",Anthony Hopkins,Meet Joe Black ,"['birthday', 'death', 'death personified', 'fear of death', 'wealth']",PG-13,Drama
Reginald Hudlin,29000000.0,"['Comedy', 'Romance']",Matthew Perry,Serving Sara ,"['divorce', 'divorce papers', 'new york', 'process server', 'texas']",PG-13,Rom-Com
Barry Levinson,75000000.0,"['Drama', 'Mystery', 'Sci-Fi', 'Thriller']",Peter Coyote,Sphere ,"['manifestation', 'ocean', 'spacecraft', 'spaceship', 'sphere']",PG-13,Sci-Fi
Joe Roth,48000000.0,"['Comedy', 'Romance']",Julia Roberts,America's Sweethearts ,"['actor', 'love', 'movie star', 'press', 'publicist']",PG-13,Rom-Com
Dennis Dugan,33000000.0,"['Comedy', 'Romance', 'Sport']",Jon Lovitz,The Benchwarmers ,"['baseball', 'baseball team', 'bully', 'millionaire', 'team']",PG-13,Sport
Martin Scorsese,55000000.0,"['Drama', 'Thriller']",Nicolas Cage,Bringing Out the Dead ,"['ambulance', 'ghost', 'hell', 'paramedic', 'rescue']",R,Drama
Liliana Cavani,30000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Ray Winstone,Ripley's Game ,"['art forgery', 'concert', 'dying', 'picture framer', 'villa']",R,Mystery
Jean-Jacques Annaud,59660000.0,"['Adventure', 'Drama', 'Family']",David Gant,Two Brothers ,"['circus', 'death of protagonist', 'jungle', 'killing an animal', 'tiger']",PG,Family
Harold Ramis,45000000.0,"['Comedy', 'Romance', 'Sci-Fi']",John de Lancie,Multiplicity ,"['clone', 'cloning', 'construction', 'same actor playing two characters simultaneously on screen', 'year 1996']",PG-13,Sci-Fi
Barry Sonnenfeld,40000000.0,"['Comedy', 'Crime', 'Thriller']",Zooey Deschanel,Big Trouble ,"['airport', 'fbi agent', 'person in a car trunk', 'suitcase', 'suitcase bomb']",PG-13,Rom-Com
Steven Soderbergh,60000000.0,"['Drama', 'Thriller']",Matt Damon,Contagion ,"['contagion', 'cure', 'infection', 'panic', 'virus']",PG-13,Drama
Bibo Bergeron,25000000.0,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Music', 'Romance']",Adam Goldberg,A Monster in Paris ,"['belle epoque', 'city name in title', 'monster', 'paris france']",PG,Animation
Stephen Sommers,175000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Joseph Gordon-Levitt,G.I. Joe: The Rise of Cobra ,"['cobra', 'gi joe', 'snake', 'train', 'warhead']",PG-13,Sci-Fi
Peter Jackson,65000000.0,"['Drama', 'Fantasy', 'Thriller']",Michael Imperioli,The Lovely Bones ,"['1970s', 'afterlife', 'heaven', 'pedophile', 'rape']",PG-13,Drama
Yimou Zhang,31000000.0,"['Action', 'Adventure', 'History']",Jet Li,Hero ,"['china', 'flying', 'king', 'palace', 'sword']",PG-13,History
Alexandre Aja,35000000.0,"['Horror', 'Mystery']",Jason Flemyng,Mirrors ,"['estranged wife', 'evil', 'fire', 'medication', 'mirror']",R,Horror
Lawrence Guterman,84000000.0,"['Comedy', 'Family', 'Fantasy']",Jamie Kennedy,Son of the Mask ,"['baby', 'cartoon on tv', 'cartoonist', 'dog', 'mask']",PG,Family
McG,200000000.0,"['Action', 'Adventure', 'Sci-Fi']",Christian Bale,Terminator Salvation ,"['death row', 'future', 'machine', 'rescue', 'skynet']",PG-13,Sci-Fi
Kevin Costner,80000000.0,"['Action', 'Adventure', 'Drama', 'Sci-Fi']",Olivia Williams,The Postman ,"['drifter', 'escape', 'hope', 'postman', 'usa']",R,Sci-Fi
Gabriele Muccino,55000000.0,"['Biography', 'Drama']",Will Smith,The Pursuit of Happyness ,"['bus', 'intern', 'internship', 'salesman', 'stockbroker']",PG-13,Biography
Adam McKay,100000000.0,"['Action', 'Comedy', 'Crime']",Dwayne Johnson,The Other Guys ,"['capitalist', 'detective', 'investigation', 'new york city', 'police']",PG-13,Rom-Com
Quentin Tarantino,75000000.0,"['Adventure', 'Drama', 'War']",Michael Fassbender,Inglourious Basterds ,"['france', 'german', 'nazis', 'revenge', 'scalping']",R,War
John McTiernan,90000000.0,"['Action', 'Adventure', 'Thriller']",Bruce Willis,Die Hard with a Vengeance ,"['bomb', 'detective', 'new york city', 'police', 'terrorist']",R,Action-Comedy
David Dobkin,50000000.0,"['Crime', 'Drama']",Robert Downey Jr.,The Judge ,"['courtroom', 'dysfunctional family', 'indiana', 'lawyer', 'trial']",R,Crime
David Koepp,40000000.0,"['Mystery', 'Thriller']",Johnny Depp,Secret Window ,"['adultery', 'extramarital affair', 'infidelity', 'unfaithfulness', 'writer']",PG-13,Mystery
Peter Hewitt,35000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy']",Bill Murray,Garfield ,"['cat', 'dog', 'first part', 'lasagna', 'veterinarian']",PG,Animation
Rob Bowman,60000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",Christian Bale,Reign of Fire ,"['castle', 'dragon', 'fire breathing dragon', 'militia', 'survival']",PG-13,Sci-Fi
Richard Donner,32000000.0,"['Comedy', 'Drama', 'Fantasy']",Bill Murray,Scrooged ,"['christmas', 'compassion', 'executive', 'ghost', 'redemption']",PG-13,Rom-Com
M. Night Shyamalan,60000000.0,"['Drama', 'Mystery', 'Romance', 'Thriller']",Bryce Dallas Howard,The Village ,"['creature', 'pact', 'plot twist', 'village', 'woods']",PG-13,Mystery
Louis Leterrier,125000000.0,"['Action', 'Adventure', 'Fantasy']",Liam Neeson,Clash of the Titans ,"['famous line', 'hand to hand combat', 'kraken', 'rape', 'zeus']",PG-13,Action-Comedy
Lee Daniels,10000000.0,['Drama'],Mo'Nique,Precious ,"['abuse', 'african american lesbian', 'lesbian', 'lesbian couple', 'school']",R,Drama
Brian Gibson,44000000.0,"['Drama', 'Thriller']",Joseph Gordon-Levitt,The Juror ,"['breasts', 'mafia', 'sex scene', 'temple', 'woods']",R,Drama
Sam Weisman,45000000.0,"['Comedy', 'Crime']",Bernie Mac,What's the Worst That Could Happen? ,"['businessman', 'ring', 'thief', 'vulgarity', 'washington d.c.']",PG-13,Rom-Com
Will Gluck,65000000.0,"['Comedy', 'Drama', 'Family', 'Musical']",Quvenzhané Wallis,Annie ,"['billionaire', 'business tycoon', 'mayoral candidate', 'penthouse', 'reference to star trek']",PG,Family
Martin Scorsese,90000000.0,"['Crime', 'Drama', 'Thriller']",Leonardo DiCaprio,The Departed ,"['boston', 'mole', 'police', 'undercover', 'undercover cop']",R,Crime
Brad Bird,150000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy']",Janeane Garofalo,Ratatouille ,"['chef', 'food', 'french', 'rat', 'restaurant']",G,Animation
Martin Scorsese,170000000.0,"['Adventure', 'Drama', 'Family', 'Mystery']",Chloë Grace Moretz,Hugo ,"['automaton', 'mechanical', 'railway station', 'steampunk', 'train']",PG,Family
Paul Feig,32500000.0,"['Comedy', 'Romance']",Matt Lucas,Bridesmaids ,"['best friend', 'failure', 'food', 'job', 'partial female nudity']",R,Rom-Com
Jon Amiel,60000000.0,"['Action', 'Adventure', 'Sci-Fi', 'Thriller']",Glenn Morshower,The Core ,"['core', 'earth', 'natural disaster', 'pacemaker', 'scientist']",PG-13,Sci-Fi
Michael Caton-Jones,60000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Robert De Niro,City by the Sea ,"['beach', 'grandson', 'murder', 'new york city', 'police']",R,Mystery
Kyle Balda,74000000.0,"['Action', 'Animation', 'Comedy', 'Family', 'Sci-Fi']",Steve Carell,Minions ,"['antarctica', 'minion', 'queen', 'super villain', 'villain']",PG,Animation
Wes Craven,40000000.0,"['Horror', 'Mystery']",Alison Brie,Scream 4 ,"['author', 'book', 'deputy', 'murder', 'sheriff']",R,Horror
Curtis Hanson,55000000.0,"['Drama', 'Romance', 'Sport']",Robert Downey Jr.,Lucky You ,"['losing', 'poker', 'poker player', 'reference to frederic chopin', 'reference to johannes brahms']",PG-13,Sport
Stephen Gaghan,50000000.0,"['Drama', 'Thriller']",Matt Damon,Syriana ,"['cia', 'hezbollah', 'lebanon', 'oil', 'prince']",R,Drama
Alfonso Cuarón,100000000.0,"['Adventure', 'Drama', 'Sci-Fi', 'Thriller']",Phaldut Sharma,Gravity ,"['box office hit', 'long take', 'sole survivor', 'space', 'space station']",PG-13,Sci-Fi
Jaume Collet-Serra,50000000.0,"['Action', 'Crime', 'Drama', 'Thriller']",Liam Neeson,Run All Night ,"['death', 'drug dealer', 'limousine', 'limousine driver', 'one night']",R,Action-Comedy
Robert Schwentke,58000000.0,"['Action', 'Comedy', 'Crime', 'Thriller']",Bruce Willis,RED ,"['cia', 'female assassin', 'interrogation', 'office cubicle', 'spy']",PG-13,Rom-Com
Steven Spielberg,132000000.0,"['Adventure', 'Sci-Fi', 'Thriller']",Tom Cruise,War of the Worlds ,"['alien', 'fight', 'storm', 'survival', 'tripod']",PG-13,Sci-Fi
Danny Pang,40000000.0,"['Action', 'Crime', 'Thriller']",Nicolas Cage,Bangkok Dangerous ,"['deaf', 'hitman', 'nightclub', 'pickpocket', 'rules of profession']",R,Action-Comedy
Betty Thomas,43000000.0,"['Comedy', 'Drama']",Steve Buscemi,28 Days ,"['12 step program', 'box office hit', 'car accident', 'vomiting', 'wedding']",PG-13,Rom-Com
Betty Thomas,70000000.0,"['Action', 'Adventure', 'Comedy', 'Thriller']",Gary Cole,I Spy ,"['boxer', 'espionage', 'spy', 'stealth', 'top secret']",PG-13,Rom-Com
Peter Jackson,250000000.0,"['Adventure', 'Fantasy']",Aidan Turner,The Hobbit: The Battle of the Five Armies ,"['army', 'elf', 'hobbit', 'middle earth', 'orc']",PG-13,Adventure
Andrew Niccol,40000000.0,"['Action', 'Sci-Fi', 'Thriller']",Matt Bomer,In Time ,"['currency', 'future', 'murder', 'on the run', 'time']",PG-13,Sci-Fi
John Schultz,45000000.0,"['Adventure', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Malese Jow,Aliens in the Attic ,"['alien', 'attic', 'boyfriend', 'mind control', 'nintendo ds']",PG,Family
John Moore,35000000.0,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",Mila Kunis,Max Payne ,"['corporation', 'death', 'ex partner', 'hallucination', 'police detective']",PG-13,Mystery
Terrence Malick,30000000.0,"['Biography', 'Drama', 'History', 'Romance']",Christian Bale,The New World ,"['captain', 'fort', 'love', 'native american', 'trade']",PG-13,Biography
Bobby Farrelly,36000000.0,"['Comedy', 'Romance']",Jenna Fischer,Hall Pass ,"['drugged food', 'female frontal nudity', 'male frontal nudity', 'male nudity', 'marriage']",R,Rom-Com
Simon West,95000000.0,"['Drama', 'Mystery', 'Thriller']",Daniel von Bargen,The General's Daughter ,"['army cid', 'cover up', 'military', 'murder', 'woman in military']",R,Mystery
Phillip Noyce,48000000.0,"['Crime', 'Drama', 'Mystery', 'Thriller']",Denzel Washington,The Bone Collector ,"['new york city', 'police', 'quadriplegic', 'serial killer', 'suicide']",R,Mystery
Richard Lester,54000000.0,"['Action', 'Adventure', 'Romance', 'Sci-Fi']",Margot Kidder,Superman II ,"['alien invasion', 'based on comic book', 'flying superhero', 'phantom zone', 'revenge']",PG,Sci-Fi
Shawn Levy,58000000.0,['Comedy'],Josh Gad,The Internship ,"[""actor's picture shown in credits"", 'animated credits', 'google', 'internship', 'still images in end credits']",PG-13,Comedy
Tom Shadyac,175000000.0,"['Comedy', 'Family', 'Fantasy']",Jimmy Bennett,Evan Almighty ,"['ark', 'change', 'congressman', 'depiction of god', 'flood']",PG,Family
George Lucas,115000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi']",Natalie Portman,Star Wars: Episode I - The Phantom Menace ,"['alien', 'character says i have a bad feeling about this', 'hand to hand combat', 'seven word title', 'wilhelm scream']",PG,Sci-Fi
Jon Turteltaub,150000000.0,"['Action', 'Adventure', 'Family', 'Fantasy']",Nicolas Cage,The Sorcerer's Apprentice ,"['chosen one', 'enchanted object', 'love', 'spell', 'training']",PG,Family
Yimou Zhang,45000000.0,"['Drama', 'Romance']",Li Gong,Curse of the Golden Flower ,"['china', 'chrysanthemum', 'emperor', 'empress', 'prince']",R,Drama
Quentin Tarantino,30000000.0,['Action'],David Carradine,Kill Bill: Vol. 1 ,"['bride', 'coma', 'japan', 'revenge', 'sword']",R,Action
Rob Cohen,38000000.0,"['Action', 'Crime', 'Thriller']",Paul Walker,The Fast and the Furious ,"['eighteen wheeler', 'illegal street racing', 'truck', 'trucker', 'undercover cop']",PG-13,Action-Comedy
Jean-Jacques Annaud,68000000.0,"['Drama', 'History', 'War']",Bob Hoskins,Enemy at the Gates ,"['battle', 'german', 'russian', 'sniper', 'stalingrad']",R,War
Mark Osborne,130000000.0,"['Action', 'Adventure', 'Animation', 'Comedy', 'Family']",Angelina Jolie Pitt,Kung Fu Panda ,"['kung fu', 'kung fu master', 'master', 'panda', 'snow leopard']",PG,Animation
Henry Selick,75000000.0,"['Animation', 'Comedy', 'Fantasy']",Brendan Fraser,Monkeybone ,"['carnival', 'coma', 'death', 'monkey', 'nightmare']",PG-13,Animation
Peter Segal,80000000.0,"['Action', 'Adventure', 'Comedy']",Bill Murray,Get Smart ,"['airplane', 'misunderstanding', 'obese woman', 'overweight woman', 'spy']",PG-13,Rom-Com
John Francis Daley,31000000.0,"['Adventure', 'Comedy']",Chris Hemsworth,Vacation ,"['amusement park', 'dysfunctional family', 'road trip', 'sequel', 'vacation']",R,Rom-Com
Joe Dante,50000000.0,"['Comedy', 'Fantasy', 'Horror']",Christopher Lee,Gremlins 2: The New Batch ,"['gremlin', 'horror host', 'hulk hogan', 'monster', 'skyscraper']",PG-13,Horror
Garry Marshall,40000000.0,"['Comedy', 'Family', 'Romance']",Anne Hathaway,The Princess Diaries 2: Royal Engagement ,"['coronation', 'horse', 'princess', 'queen', 'side saddle']",G,Family
Joe Wright,150000000.0,"['Adventure', 'Family', 'Fantasy']",Hugh Jackman,Pan ,"['1940s', 'child hero', 'fantasy world', 'orphan', 'reference to peter pan']",PG,Family
Sam Mendes,70000000.0,"['Action', 'Drama', 'War']",Jake Gyllenhaal,Jarhead ,"['american abroad', 'gulf war', 'u.s. military', 'u.s. soldier', 'usmc']",R,War
Edward Zwick,18000000.0,"['Drama', 'History', 'War']",Denzel Washington,Glory ,"['army', 'black soldier', 'military uniform', 'prejudice', 'u.s. civil war']",R,War
Nick Hurran,35000000.0,"['Comedy', 'Drama', 'Romance']",Holly Hunter,Little Black Book ,"['electronic devices', 'gynecologist', 'little black book', 'plan', 'set up']",PG-13,Rom-Com
Christopher Nolan,150000000.0,"['Action', 'Adventure']",Christian Bale,Batman Begins ,"['armored car', 'gangster', 'gotham', 'mixed martial arts', 'social decay']",PG-13,Action-Comedy
John Pasquin,38000000.0,"['Comedy', 'Drama']",Jim Belushi,Joe Somebody ,"['bully', 'co worker', 'divorce', 'fight', 'karate']",PG,Rom-Com
Wayne Wang,45000000.0,"['Adventure', 'Comedy', 'Drama']",LL Cool J,Last Holiday ,"['chef', 'congressman', 'cook', 'hotel', 'senator']",PG-13,Rom-Com
Barry Sonnenfeld,30250000.0,"['Comedy', 'Crime', 'Thriller']",Delroy Lindo,Get Shorty ,"['debt', 'loan shark', 'mobster', 'movie business', 'producer']",R,Rom-Com
Ron Howard,70000000.0,"['Comedy', 'Drama']",Channing Tatum,The Dilemma ,"['best friend', 'friend', 'investigation', 'secret', 'two word title']",PG-13,Rom-Com
Martin Campbell,150000000.0,"['Action', 'Adventure', 'Thriller']",Eva Green,Casino Royale ,"['casino', 'espionage', 'free running', 'james bond', 'terrorist']",PG-13,Action-Comedy
Cody Cameron,78000000.0,"['Animation', 'Comedy', 'Family', 'Fantasy', 'Sci-Fi']",Will Forte,Cloudy with a Chance of Meatballs 2 ,"['food', 'inventor', 'island', 'orangutan', 'scientist']",PG,Animation
Mathieu Kassovitz,40000000.0,"['Horror', 'Mystery', 'Thriller']",Robert Downey Jr.,Gothika ,"['memory', 'murder', 'patient', 'psychiatrist', 'the devil']",R,Horror
Terry Gilliam,40000000.0,"['Adventure', 'Fantasy', 'Mystery']",Andrew Garfield,The Imaginarium of Doctor Parnassus ,"['birthday', 'bridge', 'midget', 'rescue', 'sideshow']",PG-13,Mystery
Brett Ratner,210000000.0,"['Action', 'Adventure', 'Fantasy', 'Sci-Fi', 'Thriller']",Hugh Jackman,X-Men: The Last Stand ,"['battle', 'mutant', 'outrage', 'walking through a wall', 'x men']",PG-13,Sci-Fi
Warren Beatty,100000000.0,"['Action', 'Comedy', 'Crime', 'Music', 'Romance', 'Thriller']",Charlie Korsmo,Dick Tracy ,"['crime boss', 'detective', 'dick tracy', 'gangster', 'orphan']",PG,Musical
Frank Coraci,42000000.0,"['Action', 'Comedy', 'Sport']",Salma Hayek,Here Comes the Boom ,"['claim in title', 'high school', 'mixed martial arts', 'ultimate fighting championship', 'underdog']",PG,Sport
Chris Weitz,50000000.0,"['Adventure', 'Drama', 'Fantasy', 'Romance']",Robert Pattinson,The Twilight Saga: New Moon ,"['forks washington', 'protecting a woman', 'title same as book', 'vampire', 'werewolf']",PG-13,Adventure
Joel Schumacher,40000000.0,"['Crime', 'Drama', 'Thriller']",Kevin Spacey,A Time to Kill ,"['african american', 'court', 'law', 'mississippi', 'trial']",R,Crime
F. Gary Gray,60000000.0,"['Action', 'Crime', 'Thriller']",Jason Statham,The Italian Job ,"['gold', 'heist', 'revenge', 'traffic jam', 'venice italy']",PG-13,Action-Comedy
John Lee Hancock,35000000.0,"['Biography', 'Comedy', 'Drama', 'History', 'Music']",Tom Hanks,Saving Mr. Banks ,"['author', 'disney', 'loss of father', 'reference to walt disney', 'suppression of emotion']",PG-13,Biography
McG,65000000.0,"['Action', 'Comedy', 'Romance']",Tom Hardy,This Means War ,"['best friend', 'cia', 'cia agent', 'dating', 'undercover']",PG-13,Rom-Com
Paul Hunter,52000000.0,"['Action', 'Comedy', 'Fantasy']",Jaime King,Bulletproof Monk ,"['monastery', 'monk', 'scroll', 'tibetan', 'tibetan monk']",PG-13,Rom-Com
Steven Seagal,50000000.0,"['Action', 'Adventure', 'Thriller']",Mike Starr,On Deadly Ground ,"['environmental', 'murder', 'oil', 'oil spill', 'tribe']",R,Action-Comedy
